Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,Images
2,Snowball & Kipper,18,285,266,2,5,0,0,2,2,3,1,2,1,2,0,41326,205d97617ad41cd5a027924edc22997d,0,need a new home.... i'm moving n they can't follow me due to some circumstances.... anybody???,bcda9d091,5.0,0,images/bcda9d091-1.jpg
2,3 KITTEN NO MOTHER NEED ADOPTION,2,266,0,3,1,2,0,1,1,2,2,2,1,3,0,41367,60235cf93dec943aaf47385b6c01f85f,0,have 3 kitten no mother need adopter ASAP still need milk from mom or feed using bottle...pls help,fa4314902,1.0,0,images/fa4314902-1.jpg
1,Mimi,7,307,307,2,2,0,0,2,2,1,1,1,1,1,0,41401,e0f213753425c03ce14319df98976779,0,"Mimi girl is found being abandon near our condo. Estimated age by vet is 7mo. She is a very active girl. Please give her a loving home as once she discharged from vet on Friday,no idea where she will be ended up as shelters are all full. Kindly call . Thanks!!!",8c1fd43ef,3.0,0,images/8c1fd43ef-1.jpg
2,Dobot,6,265,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,e4ae1933f9cde742b968c837ebf40a2d,0,"This cute clingy kitty just happened to appear at my door and did not go for while and keeps meow.He has this unique marble coat pattern, blue eyes and very playful. I currently taking care of him outdoor. He is very loyal cat as he waited for me front of the gate everytime we reach home. I cant afford to have another cat as we are moving to a smaller home.",d181ce519,3.0,0,images/d181ce519-1.jpg
2,Shimbha,12,285,264,2,6,7,0,3,3,3,3,3,1,1,0,41326,813db17af7694027ab11db3245900c99,0,"she is a healty, quiet, lonely, scared lil cat",7330b19a5,1.0,0,images/7330b19a5-1.jpg
2,Sunset,2,292,252,1,2,5,0,1,1,2,2,2,1,1,0,41401,2181fc2a61447996c1e5cee02738b5c3,0,"*** Looking for someone who really love and adore cats....And someone can share their love and spare a time for him *** *** Own Pick up / Collection : Call To Make Arrangement *** *** Must adopt 2 of them, for the play together *** Interested Please Call : (Emy)",b9590d4de,1.0,0,images/b9590d4de-1.jpg
1,Lucky,72,141,0,1,5,0,0,3,2,1,1,2,1,1,0,41326,fa3e74d5b628d5bc275fb6c2535b9f4d,0,"Our family adopted Lucky 3 years ago after our previous dog past away from old age. We weren't intending of getting another dog after the pain we went through seeing our beloved dog passed away. But when we saw the state in which Lucky was in when he was found by our neighbour (wound marks on his neck and body), we had a change of heart. We knew Lucky needed us. We took him to the vet to be vaccinated. He was found to have heart worm hence the breathlessness which we noticed when we played with him. We got him treated. It was a stressful three months during the treatment period since he was not to be excitable for fear of getting a stroke. It was difficult because he was an energetic dog who gets happy and excited whenever we are around. Thankfully, he survived and has since been living a healthy life. Lucky is playful, loving and very loyal. He loves company and is very affectionate. He gets along well with kids. Our family will be relocating overseas and hence we are looking for a good owner who will offer him love and care.",79bf5eb37,6.0,0,images/79bf5eb37-1.jpg
1,Klaus,24,307,0,1,2,6,7,3,3,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,Klaus is the most handsome and well-behaved guy we have ever rescued. He is a mixed breed and looks like a husky face He is warm and friendly but is cautious about his surroundings. Please open your heart and home to him. Call us at if you wish to adopt him.,484346fbc,2.0,0,images/484346fbc-1.jpg
1,Ha Ha (Toy Poodle),12,179,0,1,2,0,0,1,2,1,1,2,1,1,300,41326,225d19c861c7c5d20a9c3ba1b2d37753,0,"Ha Ha belongs to my friend who migrated to another country. I couldn't care for him as i have got a few other dogs of my own. He is very playful and active. He has been given three vaccinations and do not need to be vaccinated until 28th December . Note that he barks so will be a very good guard dog. Once bonded, he is a lovable companion. He can get along with other dogs as long as they can get along with him. However, he's not ok with cats. I do hope Ha Ha can find a good home where he is loved and taken care of. Do call or message me at.",0e922caab,5.0,0,images/0e922caab-1.jpg
2,Mittens,1,276,249,1,1,7,0,4,2,2,1,2,1,1,0,41401,3554aa44f8737bf17937be3b8231a79a,2,He is a very active and lovable kitten (about 5 weeks old). He has white socks and mittens on his enormous paws (he is going to be big!). Litter box trained and can eat soft food. He has been treated with Frontline and is pest free. He has been dewormed once. He is ready to go to his forever home but he is still a little guy and needs a lot of love and affection even when he plays rough with his tiny teeth and oversize paws.,a93c04347,3.0,0,images/a93c04347-1.jpg
2,"Nescafe, Coffee & Horlicks",2,247,265,2,1,2,6,1,2,2,2,2,1,3,0,41401,59de2a27de0d45ad9a3c3b21f618065b,0,"#already been booked I'm trying to find a new home for this girls asap because I could no longer take care of them. I have few cats already. And the mother had given birth to this kitties. And the other two siblings. I also need to let them go asap because I'm going to neuter the mother. They have started eating but still once in a while having breastfeed from the mommy. That's why I need to let them go. These babies are very active and playful. But a little bit shy. These girls are special because they followed the mother's rosette pattern and colors. They are all alike and that's why I'm posting them as a group. If there is any loving person who could take care of these kitties, please adopt them either all together or by one. Kindly call me asap for adoption. Thank you. :)",ec7775c4f,7.0,0,images/ec7775c4f-1.jpg
2,Cherry,19,265,265,2,1,4,7,3,2,1,3,1,1,1,0,41326,f249f4781489bab5b1276cbec97c204e,0,"Name cherry. It has been adopted since 3 mths ago. I got the pet through pet finder. She is fat, she has bright green eyes and so adorable. Thank you very much Pang...for giving me a chance to have this adorable cherry.",13c4c2d4c,0.0,0,images/13c4c2d4c-1.jpg
1,Shih Tzu,54,205,0,2,3,0,0,1,2,3,3,1,1,1,350,41326,dd62ba269942e54b21bf79e45dc0b4ff,0,"She is very quiet and a very good watch dog she can get along we'll with other dogs . Friendly , easy going loves to watch tv send me SMS if u interested pls no calls thank you . Reason giving away too many dogs at home",b6256e92e,1.0,0,images/b6256e92e-1.jpg
1,,24,20,0,2,1,2,7,2,1,1,1,2,1,1,100,41326,b8792a937a6365d18517284cc78b75fc,0,Friend mother friend... got 1 Beagle female 2 years for Adoption !! Adoption fees is require Rm have to go there and take !! location is in Johor pontian !! pm me if keen to offer her a loving permanent home!!,f2708d814,0.0,0,images/f2708d814-1.jpg
2,Troy,5,299,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0c6a76a30d019451577b3a66e3f7fe9d,0,"Adopted this beautiful bundle of joy from , an amazing and friendly lady. Troy is very playful, hyper and enjoys cuddling :)",e37ad2cc2,2.0,0,images/e37ad2cc2-1.jpg
1,Netti,60,207,0,2,5,0,0,1,3,3,3,1,2,1,0,41401,53144f00ef9ac80a303f26f8f450f144,0,Anyone willing to take care of this little fur.,86bf33207,2.0,0,images/86bf33207-1.jpg
1,F11,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,b93203aa7,5.0,0,images/b93203aa7-1.jpg
1,,1,173,0,3,1,2,7,2,1,2,2,2,1,3,200,41336,132e48bacfb76f0debbfaee6cdefc41a,0,New born pitbull puppies for adoption. Strictly for dog lovers only. No caging or long term chaining of the dog. Please briefly share your experience with me. Thank you...,495ce6c73,3.0,0,images/495ce6c73-1.jpg
2,,3,265,0,3,1,7,0,2,2,2,2,2,1,3,50,41327,9acaf70069fb687d5187b1ef01a3d110,0,"healthy, litter box trained and eating Royal canin babycat. Very friendly, cute, loving and active kittens Location: Taman Pauh, Penang Serious cat lovers call or sms",624b5493f,5.0,0,images/624b5493f-1.jpg
2,Bryls,2,265,0,2,2,0,0,3,2,2,1,3,1,1,0,41326,167119eeb94dec6c615c602952c527c8,0,"bryls di selamatkan di kedai makan. seperti yg lain manja, nakal dan kuat tidor.",ad2b462ee,2.0,0,images/ad2b462ee-1.jpg
2,"Jepun,tamtam, Tuxedo, Comot",2,306,265,3,1,2,3,1,1,2,1,2,1,4,0,41326,67786abf4209e66ae55ab1bccda53cea,0,Urgent need new adopters,6db27dbb7,4.0,0,images/6db27dbb7-1.jpg
2,Massimo & Latte,2,265,266,2,1,2,7,1,2,2,1,2,1,2,0,41326,63b60b8da35085adcc45418118258587,0,"Massimo (right) and Latte (left) are two little girls of my youngest cat, Mi Meow. They were born on 23 March . Both are feeding on cat biscuits now and also potty-trained. Massimo (1.8kg) looks bigger in size (probably due to her longer hair) but in fact Latte (1.9kg) is slightly heavier than her! Massimo is very playful, strong and full of energy while Latte is more quiet and prefer to observe first. As my dad is moving over to stay with us and he has asthma, we are trying to locate a new home for Massimo and Latte by end of June, otherwise we will have no choice but send them to SPCA or PAWS. To all cat lovers, please help to give them a new home. We believe they will surely bring lots of joy and fun to you!",9c26f0fed,4.0,0,images/9c26f0fed-1.jpg
1,Milo,13,179,0,1,3,0,0,1,3,1,1,2,1,1,0,41326,a4d1eecebdf0b608583d8b166d9a9d71,0,Milo is a very manja dog. He has a very sweet temperament who loves to be showered with attention. Milo has been adopted by a loving family.,e4fb514b2,4.0,0,images/e4fb514b2-1.jpg
2,Sudin,2,266,247,1,6,7,0,1,1,2,2,2,1,1,0,41336,3efa10684ab66aecdb5e468cf025c4db,0,"Sudin was born in our home on 28th August . He is actually an half mixed marble cat. Litter train since small, he was also born together with 3 other siblings ( which is also available for adoption ) Wish responsible cat owners to substitute us with tender loving care.",41bcb5de4,2.0,0,images/41bcb5de4-1.jpg
2,Lucky,6,265,0,1,2,4,0,2,2,1,1,1,1,1,0,41326,01c59e6ccc820114cdf777c58904a65c,0,Hello...My name is Lucky..I'm 6 months year old male cat...I'm looking for new mom to adopt me as my mom quite busy nowadays to play around with me...Adopt me please...interested please SMS my mom.TQ,1d90e5473,1.0,0,images/1d90e5473-1.jpg
2,Tiega/ Ciara,12,285,0,2,4,6,7,2,3,2,2,2,1,1,0,41326,f0450bf0efe0fa3ff9321d0b827b1237,0,Her given name is Tiega..has adopted by my friend Nick -now is she called Ciara...,d9b63ae80,2.0,0,images/d9b63ae80-1.jpg
2,Garfield Girl (Mix Persian),1,285,264,2,3,5,0,2,3,2,1,2,1,1,150,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,"Adorable local mix Persian kitten looking for new home. She is Garfield Girl, a golden-orange kitten, about 1.5 months old now. She has thick, long hair with beautiful ocean blue eyes. Her legs are snow-shoes, like wearing white socks. She has no flea and was de-wormed on 19th November . She is feeding on kibbles now. She is healthy, very active and playful. She likes playing with her brother, the Garfield Boy. She is toilet (potty) trained & could be let go at anytime. *RM adoption fee would be paid to Cat Charity Club (CCC) for rescuing stray cats. *Another RM neutering / spaying deposit would be fully refundable once the surgery done. Anyone interested, please call .",651d63dd7,7.0,0,images/651d63dd7-1.jpg
1,Rex,72,141,0,1,5,0,0,3,1,1,1,2,1,1,0,41326,e76b700e2c869088979aa5efeb962dd7,0,Friendly and playful. Good watchdog because of his big build up. I need to give up as I will be posted overseas within a week. Need someone who will walk and take good care of him. Pls call me URGENTLY..,02f89bdcb,3.0,0,images/02f89bdcb-1.jpg
2,Jingle,3,265,0,1,2,7,0,1,2,1,1,3,1,1,0,41401,93dfc7e5d65f9772958c411eb3a8b53f,0,"A Kittens looking for forever home! Adoption fee: Free Spaying deposit: RM (fully refundable) A neutering deposit of RM needed for adoption. Once neutering was done and proof to me, the deposit will be fully refund. - The neutering surgery must be done IN /BEFORE November or else it would not be refund. - MUST keep her indoor and not allowed to outdoor. - MUST Bring her to Vaccinate Name : Jingle (male) Age : 3 months Dewormed : Yes Vaccinate : Yes Interested parties, please contact Ms.Fanny at. KL Area.",e6a5867d8,1.0,0,images/e6a5867d8-1.jpg
2,Robine,12,266,0,2,1,7,0,4,1,1,1,1,1,1,0,41401,1baad21cc721ce5bc2bd13dd4c4ba4f6,0,"Hi! If you are a Cat Lover & u need a friendly companion then this beautiful cat is up for an adoption. You may wonder why i am giving up this cat for an adoption? It's because it is not technically my cat, it belongs my grandmother whom previously belongs to my aunt but... Unfortunately, they cant afford to own this extremely healthy cat as she weigh as much as her big appetite! Robine now is under my care. I cant keep this cat as i have 2 kittens at home and Robine cant seem to adapt to them well. Plus, i am adopting another kitten from a Vet this week. This worries me, my cat are ok but not Robine. I dont prefer to give this cat away to SPCA, but if i have no other option, i have to let her go. I hope anyone could take this oppurtunity to love and keep her. Do contact me via email or mobile for viewing. email : mobile :",b2101b975,1.0,0,images/b2101b975-1.jpg
2,Shaila's Medium Hair Calico,1,265,266,2,1,3,7,1,2,2,1,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,"Adorable domestic medium hair kitten looking for new home. She was rescued by Shaila from Subang. She is a calico kitten (with tri-colour: white, orange & black). She is about 1.5 months old now. She has beautiful, thick hair with big, round eyes. She is eating wet food (canned fish) and kibbles now. She is healthy, very active and playful. She is under toilet training (potty) now & could be let go at anytime. *RM 50 adoption fee would be paid to Cat Charity Club (CCC) for rescuing stray cats. *Another RM neutering / spaying deposit would be fully refundable once the surgery done. Anyone interested, please call .",52782bca8,5.0,0,images/52782bca8-1.jpg
2,Oyen,6,285,0,1,3,0,0,2,2,3,3,3,1,1,500,41326,e976b8d6db5ea8540061d1b62e79ff1c,0,like to eat,175c5bce0,2.0,0,images/175c5bce0-1.jpg
2,Tigger & Dabear,2,299,0,3,6,0,0,2,1,2,1,2,1,2,0,41401,164ff2991cac041a520119f808d9a076,0,"Xmas Babies. Born 25th Dec . Mother are local tabby cat. Playful, active & adorable kittens. They have start eating kibbles so separation will not be an issue.",07417927d,2.0,0,images/07417927d-1.jpg
1,Jimmy,15,109,0,2,3,0,0,3,3,2,2,3,1,1,0,41326,6325f7aba006fff25e13ccdff7e92e25,0,jimmy is very playfull and looking for a loving home.,13485ebf1,1.0,0,images/13485ebf1-1.jpg
2,White Siamese,2,292,266,3,2,7,0,1,2,2,2,2,1,4,0,41401,7481ae53e9c9e403bf7f64aaa7f8e20a,0,"I found this three adorable kittens and their mother underneath someone's car at my apartment parking, perhaps, they are cold and stay there for some heat. They are so cute and cheeky. I am afraid the owner of that car might acidently ram on them if i dont take them to rescue. Please kind-hearted out there adopt them. I have 6 cats already at home, i cant take more than that as m staying in apartment and i keep my cat indoor all the time... I promise, if you see them.. u surely would like tyhem... care to adopt please... Thanks in advance",a46ad5cc3,4.0,0,images/a46ad5cc3-1.jpg
1,Spotted White Puppy,2,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,0,Puppy found without mother is up for adoption,3639e2409,1.0,0,images/3639e2409-1.jpg
1,Sweety,12,307,307,2,2,4,7,2,2,1,1,1,1,1,0,41401,7684da1e1e099cfb54c4731849bd4cf7,1,"Clever, lively",86c412966,2.0,0,images/86c412966-1.jpg
2,RAIN,11,266,0,1,1,6,7,2,1,1,1,1,1,1,0,41336,020dfd017598e0eb001bfa8b283cd125,0,"We adopted him on the cool raining day... So we named him ""Rain"". Welcome the family !",8d54c5d66,0.0,0,images/8d54c5d66-1.jpg
1,Hiker,4,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,25184a55b5ab6203e15df42feae46a11,0,she is an active and lovely pup,aef6836e4,1.0,0,images/aef6836e4-1.jpg
2,Simi,7,285,291,2,2,5,0,2,1,2,2,2,1,1,0,41401,9a8ac7b49a135269915aa9473af7e5af,0,"Mother is Persian, father is Siamese. Given by a friend. Looking for new home as have many cats at home already. Very active, very inquisitive.",c4894fe2a,3.0,0,images/c4894fe2a-1.jpg
